Minimum spanning tree found in the largest module, formatted as 'word1', 'word2', weighttuesday, monday, 0.3513605269749613
300, 1,000, 1.5634380425165464
came, saw, 1.5659356106781976
turn, turning, 1.570344305353412
northeast, southwest, 1.573600880331795
larger, smaller, 1.575424073962837
so, too, 1.58064318410256
use, using, 1.5871001225729273
months, weeks, 1.5873563097871128
become, becoming, 1.5881833189789805
takes, goes, 1.588764593268773
week, month, 1.5979195042215966
look, looking, 1.602917187867795
began, started, 1.6029799384822505
usually, typically, 1.6110424086444346
west, east, 1.6190853375356717
things, everything, 1.6207540328676306
attempt, attempts, 1.621592461163951
ask, asking, 1.6220596283740618
why, tell, 1.6225558819043029
wife, daughter, 1.6228984874923633
probably, perhaps, 1.633927377202365
example, particular, 1.6350738775547078
though, once, 1.6353600287258918
now, still, 1.6430019998916525
go, come, 1.64883869733512
instead, turn, 1.6488628338980351
what, something, 1.650812028641932
else, maybe, 1.652057587583293
well, both, 1.6534509646746498
features, feature, 1.6543040837271001
get, getting, 1.6552761816835884
sept., oct., 1.6624436973728054
're, really, 1.6716577157363917
take, come, 1.675079942191294
leave, stay, 1.6834409153752357
provide, providing, 1.6844423181590544
fact, clearly, 1.686746145730815
probably, actually, 1.688422629047597
so, always, 1.6884262902059215
sure, anything, 1.6919125019908712
being, having, 1.6936571992539
caused, causing, 1.694537589272365
decades, decade, 1.6949152695415246
something, always, 1.695439269993042
comes, goes, 1.695785888772663
father, son, 1.6994201480511406
anything, whatever, 1.7040349097543306
took, went, 1.7042168714984605
actually, simply, 1.7083895421551254
once, turned, 1.711272640210554
seeking, sought, 1.7126500633991173
done, doing, 1.718493975714029
required, require, 1.719901042557786
mind, thinking, 1.7205406841911643
offer, offering, 1.7254381685737106
100, 50, 1.7255308964591158
make, making, 1.7269769994730932
'd, maybe, 1.7278606261478384
fact, neither, 1.7283377513330487
make, take, 1.7311276667484379
take, give, 1.7337402033491063
calls, calling, 1.7337625741164975
hundreds, dozens, 1.7347044984968474
eventually, finally, 1.7351612219616437
seems, certainly, 1.7353448368746256
focus, focused, 1.7378308660625637
30, 40, 1.7380324408951644
put, putting, 1.7433219707810748
suggested, indicated, 1.7443572325821022
something, kind, 1.748926726857343
might, reason, 1.7492289054858543
days, weeks, 1.7502621585990081
did, never, 1.7590275090767002
thought, fact, 1.7596023703130206
cited, citing, 1.7605171092827927
day, days, 1.7652443317275655
even, come, 1.7656679436310554
keep, keeping, 1.7658509613326063
200, 500, 1.7662116533754837
wife, husband, 1.767297628966564
give, giving, 1.7679186831763505
including, included, 1.77439511344235
something, things, 1.7752796125910677
increase, increases, 1.7777985350356769
begins, ends, 1.7824951472448052
previously, initially, 1.7831543292698318
come, coming, 1.783228017793891
making, instead, 1.7839103277339277
returned, returning, 1.7839767361781964
question, answer, 1.7845931965719835
anything, anyone, 1.786264578226031
putting, keeping, 1.7874663345317308
so, way, 1.78859117313998
increase, increased, 1.788915225758616
start, starting, 1.794582047756959
well, making, 1.7956708332390126
southern, eastern, 1.7980027343482794
still, already, 1.7994624063869658
though, having, 1.8035113379015502
allow, allowing, 1.8074544842496036
possible, possibility, 1.8076249604633314
dozen, dozens, 1.808535239359897
change, changes, 1.8138123042941903
mostly, mainly, 1.8201321861980249
south, north, 1.822376029846749
refer, referred, 1.822830693020885
100, 200, 1.8246321184216832
makes, comes, 1.8253786007203052
cost, costs, 1.8278060758543422
get, sure, 1.8310345050995078
?, maybe, 1.8332435593043659
why, knew, 1.8357436664649698
'll, 'd, 1.836438103165473
included, addition, 1.837852880827388
putting, turning, 1.8418034205022016
rest, leaving, 1.8428771749342496
include, addition, 1.8514971233007247
meant, supposed, 1.8531977891773912
son, brother, 1.853513176963261
southeast, northeast, 1.8540516669051053
convicted, sentenced, 1.8648213086328136
comments, remarks, 1.8653859269111042
north, east, 1.8677233103511341
addition, provided, 1.8678251735459155
then, finally, 1.868395439897818
instead, either, 1.8697119486257154
still, rest, 1.8733745829921389
feel, feeling, 1.8759670571676919
mother, daughter, 1.8773749893108862
early, late, 1.8794264562961758
say, believe, 1.8801142384462652
need, needs, 1.881877386099052
still, far, 1.8820936464485
before, again, 1.8833552662750592
same, though, 1.8846752197880428
did, why, 1.8887229833510317
rise, rising, 1.8898509700967667
moving, turning, 1.8907160283461393
talk, talking, 1.8913076203931658
include, includes, 1.8991196232854026
terrorist, terror, 1.8991854270392585
came, brought, 1.8994408573819088
pay, paying, 1.901113587481887
showed, showing, 1.9033077524311615
instead, meant, 1.9053996509964335
goes, gets, 1.910811937859006
came, followed, 1.9120752423617018
claims, claim, 1.9135028879821425
start, coming, 1.9142988329854773
instead, rather, 1.9161506444537864
whether, might, 1.9256699126889272
saw, turned, 1.9260717749983387
're, 've, 1.9270449762655775
mind, sort, 1.9275753770313004
often, frequently, 1.9295822844411818
intended, meant, 1.9301414957604426
reason, doubt, 1.9302082424309666
step, steps, 1.9325391427322964
soon, finally, 1.9327918167479805
certain, particular, 1.934332241754334
break, breaking, 1.9388468588965453
go, let, 1.9397291175586926
while, taking, 1.9403599232330686
without, instead, 1.9410387554170732
got, getting, 1.9423606983188169
require, requires, 1.9429046447728333
sure, wo, 1.9481544520579601
increased, increasing, 1.951721325175436
very, always, 1.9531493247830336
month, months, 1.9565987326397596
believe, reason, 1.9600420756252375
sometimes, usually, 1.9603587584101547
soon, quickly, 1.9605857271339913
see, come, 1.9606484060127733
good, better, 1.960788801590115
made, making, 1.961226860775849
how, find, 1.9622002755717278
benefits, benefit, 1.964549682905215
trying, tried, 1.9649399321773198
although, initially, 1.969783153795793
hand, hands, 1.9701488877755635
asked, asking, 1.9712348444446413
offered, offering, 1.9719294461154029
week, friday, 1.9722057814326892
suggested, referring, 1.9734692363387605
faced, facing, 1.975543499595501
face, faces, 1.9839305596624723
else, knows, 1.984347853695095
friday, sunday, 1.9845734257392154
similar, example, 1.984699360455205
taken, immediately, 1.986993402749438
provided, providing, 1.987388559091591
consider, considering, 1.987770089949288
likely, unlikely, 1.988327869792728
'll, ca, 1.9891066626390348
soon, immediately, 1.9897330932934196
neither, believes, 1.9903638966143113
before, went, 1.9915878710795565
starts, ends, 1.992760142405764
these, different, 1.9931172072356511
coming, gone, 1.993166062046384
even, few, 1.9966189264490957
actually, alone, 1.9969599927179316
returned, entered, 1.9970834808604796
plans, planned, 1.9973410038258763
watch, watching, 1.9990276622744816
mainly, primarily, 2.001263319557674
following, followed, 2.001750752186068
same, example, 2.0019169804135055
rather, means, 2.0042089380736874
paid, paying, 2.0046662503635835
want, let, 2.0084425475561902
me, 'd, 2.0090906359552325
bring, bringing, 2.0091886259598324
lost, losing, 2.0105039506982725
work, working, 2.013521818096952
make, need, 2.0151446752431674
efforts, effort, 2.0154579163789283
actually, exactly, 2.0156458981864867
ever, perhaps, 2.016735772104938
seems, seemed, 2.0179459455133952
plan, plans, 2.019860743376622
noted, suggested, 2.022911748207109
find, finding, 2.02602854509036
discuss, discussed, 2.0261361339063617
proposed, proposal, 2.0285298682464696
market, markets, 2.028817254529715
while, both, 2.0298830293143593
offers, offering, 2.030999536446279
problems, problem, 2.031455637073909
here, today, 2.032073653537015
take, bring, 2.0326177822872062
back, away, 2.0333270277409805
sources, source, 2.0349866590567607
means, mean, 2.035423210763194
went, started, 2.036549128716025
leaving, kept, 2.0385375705083484
summer, winter, 2.0411098732671893
decade, 1990s, 2.04215783019045
boy, girl, 2.0426333096686733
well, especially, 2.0435928991030208
lot, really, 2.043797699903846
proposal, proposals, 2.04562802614709
promised, pledged, 2.0459625582950656
added, adding, 2.0472070405185723
hopes, hoping, 2.0486928225894823
important, particular, 2.0506127562230976
began, begun, 2.0515266126711125
came, gave, 2.0532636107878512
any, possible, 2.0551201394620437
bit, pretty, 2.0559744908055277
due, result, 2.0609294731669014
'm, really, 2.066420637620581
quite, extremely, 2.066582480592068
rise, decline, 2.0666572547931112
working, worked, 2.066716946884655
rather, sometimes, 2.0682732877378394
hoped, hoping, 2.068946146243118
help, helping, 2.0700301725625545
hard, turn, 2.0716376692899003
possibility, unlikely, 2.0742565580985635
hope, opportunity, 2.074328276638006
takes, gives, 2.075154478460522
reach, reaching, 2.078317378800745
make, enough, 2.0793033409718964
fact, none, 2.0793693254418364
those, others, 2.0794092345245705
fact, reasons, 2.079575237305436
stay, wait, 2.0804453837636907
aid, assistance, 2.080863135406135
tell, ask, 2.081267827722564
view, views, 2.0830808180703433
involved, responsible, 2.0834998627900125
form, forms, 2.0849180920410277
many, few, 2.0859802195623165
might, likely, 2.0868029636070675
should, take, 2.088603670454536
same, given, 2.088931193865142
does, why, 2.089412798193583
so, longer, 2.0914973271076587
left, leaving, 2.093004686391227
hope, hoping, 2.0940064617806815
many, those, 2.094736280763753
already, recently, 2.0971816741055127
move, moves, 2.1001530453598116
need, needed, 2.100335808480113
hours, hour, 2.1003594577397937
possibility, possibly, 2.103977901017026
felt, feeling, 2.105087908787526
fact, question, 2.1086222717135876
leaving, returning, 2.108996088138205
insisted, acknowledged, 2.1104947912360363
continues, continuing, 2.113353415152829
good, always, 2.1133989072222903
follow, supposed, 2.114422634863243
referred, mentioned, 2.115690006946738
quite, pretty, 2.1177624136011577
consider, accept, 2.118191465420442
near, nearby, 2.1202753728756556
so, done, 2.1209763146083196
those, ones, 2.121479365686821
morning, evening, 2.1223318088662855
example, unlike, 2.1226279470746894
true, indeed, 2.1239408216329876
month, earlier, 2.124518544411146
following, prior, 2.1259666525368313
rest, except, 2.1278395584275143
maybe, remember, 2.1298877326408547
talking, telling, 2.131480790913507
did, wanted, 2.1336939258913565
came, ago, 2.134789791265388
continued, continuing, 2.1362500509747004
leave, leaving, 2.136800084764516
just, going, 2.1376364031125035
usually, generally, 2.137895319186066
country, nation, 2.13878339000331
demands, demanded, 2.1396920468798677
waiting, wait, 2.1405216619299505
idea, indeed, 2.1410705263549374
using, uses, 2.1413655015161606
seeing, indeed, 2.142015780099122
find, looking, 2.1423336671704534
rate, rates, 2.1426578339520286
simply, otherwise, 2.147629210542865
consider, follow, 2.147953963169371
him, himself, 2.148397686316807
take, move, 2.1485006431753377
back, again, 2.1486764087061787
since, ago, 2.149604433033706
knew, learned, 2.149897869400777
why, talking, 2.1509235868836463
such, include, 2.153508975172866
determined, determine, 2.155617610322165
indeed, ultimately, 2.1562706379292584
chance, chances, 2.1577872469216612
several, numerous, 2.158115750500792
trying, try, 2.1587052446234547
much, less, 2.159343015889453
anything, wrong, 2.159594775610774
along, across, 2.160663608202119
comes, sort, 2.1642992809131463
look, looks, 2.1652210334746425
large, larger, 2.167209811674325
became, becoming, 2.168439057712504
seen, seeing, 2.1707524845550674
must, able, 2.172314292897324
raise, raising, 2.172482807886702
rose, fell, 2.1740668726713626
helped, helping, 2.1767574922944193
everyone, happy, 2.177318803532787
arrested, detained, 2.177714165889316
while, close, 2.1782179697865405
however, result, 2.1796962221793867
seems, seem, 2.181318957688171
”, [, 2.185487917434915
suggested, acknowledged, 2.1875045222900114
such, example, 2.188725186732236
heard, hear, 2.1898141857712865
received, receiving, 2.1900263445084787
feel, everyone, 2.1913659438874
much, little, 2.1942684953423206
developing, develop, 2.1954361800510163
set, sets, 2.197437183605747
take, hold, 2.19779804650754
accept, agree, 2.1990839775467874
featured, feature, 2.1991172573510966
needed, necessary, 2.200916254188482
able, unable, 2.201297338875419
turning, apart, 2.202613557363615
allow, allows, 2.2031759909964435
attack, attacks, 2.2031808680527365
seemed, looked, 2.2036328068321955
how, understand, 2.2047357659766296
own, making, 2.2068462579285764
later, took, 2.207023413899137
sent, sending, 2.207937105811044
set, setting, 2.210484072629468
since, months, 2.2134979090859788
days, hours, 2.2144047069450563
hope, bring, 2.218680345242496
understand, learn, 2.2194262373212337
where, outside, 2.219555406631799
further, continuing, 2.2211841605927094
many, these, 2.221544435703648
speaking, spoke, 2.2227309063775578
typically, types, 2.224467108928047
threat, threats, 2.226802378420144
coming, trouble, 2.2279258731937204
eight, ten, 2.2282167758999574
beyond, continues, 2.2291954404992653
immediately, refused, 2.2293179354289063
determined, neither, 2.2302030849646455
running, ran, 2.2315047380482707
push, moves, 2.2317358057983583
next, coming, 2.23228053718734
allows, requires, 2.237042079990461
call, calls, 2.2372282193079407
help, bring, 2.239857480995547
return, leave, 2.2400860640390587
turning, turns, 2.2412205824791096
original, originally, 2.2418358834332786
supported, opposed, 2.243624709553788
created, creation, 2.244450572357743
appears, indeed, 2.2447087897905647
put, hand, 2.244769933237322
during, since, 2.245088190883835
part, entire, 2.2455259584420504
far, almost, 2.2472319188899776
continue, bring, 2.2525761973199394
means, therefore, 2.2542821999252554
summer, spring, 2.254480023721916
another, same, 2.2546974366044568
them, themselves, 2.256693934256704
discussed, discussions, 2.2579850745054735
back, off, 2.259031570061977
father, friend, 2.2609374347150895
may, however, 2.26299268925202
many, among, 2.2636828044886586
refused, demanded, 2.2637295237843587
certain, specific, 2.2643499204460427
beyond, turning, 2.266678139129594
noted, cited, 2.2676482811678556
went, twice, 2.2687595121873643
shown, showing, 2.270175964552101
charges, charged, 2.270374087580172
final, round, 2.27215230681531
taken, apparently, 2.2731081964485966
although, changed, 2.2769527932909566
where, now, 2.277192890430488
ensure, maintain, 2.278393231873131
work, done, 2.2811366322874713
including, several, 2.2857332510771995
promised, hoped, 2.2865920849506582
now, today, 2.2885208069506104
beat, beating, 2.2894063303182817
prevent, avoid, 2.290485780053
yet, clear, 2.290880578882027
concerned, reasons, 2.2915310635149595
model, models, 2.291730337071002
happened, happen, 2.292063780846423
include, variety, 2.2924974240694556
end, ends, 2.292746938874205
provides, providing, 2.2957136295496983
begin, begun, 2.29579847360745
sunday, weekend, 2.2961154219833855
neither, insisted, 2.296695382773401
finished, finish, 2.297836038645345
toward, towards, 2.2981394568803717
reached, reaching, 2.298423147309694
shows, shown, 2.3019242652297014
early, beginning, 2.3020294326257016
note, notes, 2.3031643411383302
although, considered, 2.303822785665583
wrote, written, 2.3042080351760363
word, meaning, 2.3042145107042207
early, followed, 2.3062157067885045
take, ready, 2.307675113147429
yet, difficult, 2.3087208443575418
hurt, worried, 2.3091037092130726
instead, directly, 2.3094507222760505
putting, aside, 2.3095668157151263
broke, breaking, 2.310090818700806
selected, chosen, 2.311761010505423
move, step, 2.31235798305169
addition, primarily, 2.313507287583579
talks, negotiations, 2.3164849836591777
increased, reduced, 2.3172536503773165
cannot, unless, 2.317375727662435
previous, followed, 2.3185338633263477
long, short, 2.319407673855439
”, ’, 2.3207347281274955
send, sending, 2.3215991677408483
..., nothing, 2.321649543392721
fell, dropped, 2.322408496472324
represented, represent, 2.328005233414221
questions, answer, 2.3290366408433805
them, others, 2.3293491661933596
—, ”, 2.331659241382411
chance, opportunity, 2.3331412913777854
result, resulted, 2.3356066084629257
means, meaning, 2.3360758561117074
down, off, 2.3371153940019735
through, along, 2.3380958103521445
concerned, worried, 2.3387861600364404
western, eastern, 2.3390204666667396
turn, pull, 2.340770722646039
run, running, 2.3410832427027968
become, once, 2.341167572056198
keep, trying, 2.3431435650179036
necessary, ensure, 2.3438441039366804
failed, attempt, 2.3443826563548535
receive, receiving, 2.349020874973605
doubt, prove, 2.3491500109040375
appeal, appeals, 2.349898865774187
since, decade, 2.3515829308746414
though, appear, 2.3521725097420982
failed, re, 2.3534593127093317
cut, cutting, 2.3540741768764826
necessary, requires, 2.355170144108391
faces, facing, 2.358228001483953
straight, tied, 2.3588722269304876
bad, worse, 2.3596030176678644
change, future, 2.3614647118272276
various, numerous, 2.36155723711147
report, reports, 2.3617567704220006
opposed, favor, 2.362598199457249
told, reporters, 2.3669999359991727
soon, decided, 2.367150401215793
same, present, 2.367357976809667
end, ending, 2.369055211514708
meeting, conference, 2.370384368330048
reports, citing, 2.3708485129269645
called, known, 2.372386418255993
start, starts, 2.3726993780718533
accept, willing, 2.379856316311974
recent, latest, 2.3800790095996067
provided, limited, 2.3828055987669217
proved, prove, 2.38293268645156
concern, concerned, 2.383806365795888
question, matter, 2.38468000777723
terrorism, terror, 2.3854162334053983
book, books, 2.385855387781173
southern, northwest, 2.3859933249418366
moment, mind, 2.3864864225207736
mean, difference, 2.3869043751694976
caused, cause, 2.3869391216231306
chosen, represent, 2.3870530202819897
launched, launch, 2.3871989692215974
talking, watching, 2.3880513887673085
through, moving, 2.389267089590289
match, matches, 2.390115377664677
suggested, argued, 2.390201395785832
offered, provided, 2.390498246334036
common, particular, 2.3921922894219954
turned, picked, 2.3927288539897478
called, referring, 2.3952503502742526
charge, charged, 2.39622081773997
significant, impact, 2.4003112241257467
raised, raising, 2.4005023729449406
either, easily, 2.4011916969715266
lead, leads, 2.4016042718547035
why, happen, 2.402947935468692
led, leading, 2.404043208581755
fund, funds, 2.406467552312478
weak, stronger, 2.406738729850686
eventually, managed, 2.4070210299725807
plan, proposal, 2.407817059540122
someone, else, 2.407940700427087
same, every, 2.4124354964669683
wanted, wants, 2.4132235795220693
fast, slow, 2.4139510164699383
relatively, extremely, 2.415245982733491
term, terms, 2.4154001911905305
whole, entire, 2.415852734803446
killed, killing, 2.4160627058419144
active, primarily, 2.4167675700023876
recently, meanwhile, 2.4193457921460912
our, need, 2.4198359679518053
region, regions, 2.420278433682009
cut, cuts, 2.420588850128541
set, opening, 2.42064428980464
possible, potential, 2.4213622862905604
calls, referring, 2.426954192507582
since, 1999, 2.427299819942129
rejected, demanded, 2.4273153773142706
described, referred, 2.429421926480867
critical, focused, 2.429887201854802
appeared, appear, 2.4301843136476893
start, break, 2.4307691487551755
woman, girl, 2.431114518804077
him, never, 2.431135456618742
set, put, 2.433034591924077
remain, remained, 2.433591704366535
change, reason, 2.434840466723026
're, guys, 2.4354186549001713
fall, beginning, 2.4354794580264696
full, complete, 2.436082773466936
success, achieved, 2.4375241652695467
common, forms, 2.43829978822879
upon, thus, 2.438840058935586
?, `, 2.4390300710017287
nearly, almost, 2.439111726405228
maybe, yes, 2.440971280176602
support, supported, 2.4431167689396265
focus, creating, 2.444222891784831
says, believes, 2.444852308380045
declared, officially, 2.447784593740021
meet, hoped, 2.4493721079474633
ready, prepared, 2.450041621404085
reported, reports, 2.4512868163460597
ended, ending, 2.4514622854379304
remain, remains, 2.451893301236703
rest, entire, 2.454817241309218
pulled, picked, 2.454982570970311
believed, apparently, 2.4560817080418964
past, coming, 2.457645557180897
full, instead, 2.457845651464699
terrorist, terrorists, 2.4584034740445455
change, changing, 2.460248925994075
opened, entered, 2.4605825694231886
next, place, 2.461457006197427
held, entered, 2.46470934366946
six, 12, 2.4658888747802483
hold, holding, 2.4674555568402865
step, re, 2.4713363155875485
example, uses, 2.4721236294692908
view, beyond, 2.474677912579051
reality, sort, 2.4747587363694503
although, widely, 2.475037033134149
money, cash, 2.475371134832298
choice, neither, 2.4761976295449486
easy, quick, 2.477398578698942
described, referring, 2.4782090447781946
saying, statement, 2.4804842939889786
work, works, 2.4826003194711017
another, whose, 2.483833883288343
focus, ways, 2.4870949382655256
follows, reference, 2.489973530460314
home, leaving, 2.4914268282053498
followed, extended, 2.4931220697271548
leave, enter, 2.493599855550004
suffered, suffering, 2.494105601416668
wife, sister, 2.49457534506044
tied, tie, 2.4951457012340983
terms, basis, 2.4960975497586344
provided, additional, 2.4969298529380635
success, successful, 2.4989571661735224
current, term, 2.4992273556687117
children, child, 2.5006872704891525
suggested, pointed, 2.5009288246329375
losing, lose, 2.5014432783751066
putting, cutting, 2.508828173293998
insisted, repeatedly, 2.5091852784879873
lack, reasons, 2.50984332666752
wo, expect, 2.510022955890296
accept, accepted, 2.510074919906617
visited, visiting, 2.5105723867830774
threat, danger, 2.51222763283955
met, invited, 2.5134677258890754
least, none, 2.5139786526601466
husband, friend, 2.51475243348162
moved, entered, 2.5156765104002954
result, failure, 2.5157051960130383
believed, identified, 2.5170511652278384
believed, claimed, 2.5175939626310595
result, significant, 2.519148263277499
issue, question, 2.519153684267597
turning, pushed, 2.520110103367705
carry, supposed, 2.521313012185835
way, easy, 2.522516271768557
like, even, 2.523343834525595
outside, inside, 2.5251655239771607
threat, possibility, 2.5265036890568
key, crucial, 2.5268555571435027
denied, insisted, 2.527100983021185
involved, involving, 2.527423896444807
—, thus, 2.528020223303273
estimated, 100,000, 2.528494043137106
fall, rise, 2.528580470544668
places, except, 2.530007120687507
decided, decide, 2.5300084148227215
court, appeals, 2.530356424293096
behind, pulled, 2.5322403865983856
highly, extremely, 2.5325047065768107
part, itself, 2.534313105095023
creating, creation, 2.5355783728206864
least, 60, 2.535831295607044
before, until, 2.536269423917341
given, terms, 2.5378484536404513
found, discovered, 2.5392072890525186
east, southeast, 2.539777665531493
recent, despite, 2.5403688679717655
whom, younger, 2.540522083799999
expected, expects, 2.543199165847614
previously, originally, 2.5439575912038235
behind, leads, 2.5440045922023864
night, weekend, 2.5442795982349162
each, instead, 2.544459101622027
my, your, 2.544516515748632
rather, ways, 2.54460118574591
consider, decisions, 2.544793894747667
adding, suggested, 2.545036090719191
room, sitting, 2.545485624045746
charges, alleged, 2.5468811722874487
recently, raised, 2.5479182268587426
pay, cash, 2.548132936557734
number, numbers, 2.5482903346821084
represents, represent, 2.548991970751183
exchange, trading, 2.5492912450175242
agreement, accord, 2.5494136303734023
remained, largely, 2.5502318769837378
begin, resume, 2.5508505539413204
fear, danger, 2.5508678836737113
taken, carried, 2.5512744648719368
later, shortly, 2.5514774587638427
convicted, guilty, 2.552216762825211
present, represent, 2.5558660268019704
friends, couple, 2.556133624301212
accused, allegedly, 2.5570367712443267
repeatedly, publicly, 2.5579418271976007
despite, result, 2.5597088560922785
expressed, stressed, 2.5601150227337848
largely, heavily, 2.5607124679276567
raise, benefit, 2.5619579159996153
direct, intended, 2.562862146720576
gain, advantage, 2.5667629262846257
hurt, worse, 2.5669353245598927
suggested, concluded, 2.5687968326298094
options, option, 2.5705833106705827
appear, shown, 2.573316474300295
arrested, sentenced, 2.573438553194927
criticized, acknowledged, 2.5741984811675933
believed, unknown, 2.574735595063307
life, mind, 2.5776249421896122
rising, falling, 2.5796011170542417
follows, ends, 2.580107453090673
apparently, reportedly, 2.5811581653372677
particular, presence, 2.5814135399027758
took, led, 2.581733362654451
strong, stronger, 2.581972871705412
saying, insisted, 2.5827992960033193
established, founded, 2.5839818137435397
together, apart, 2.584572163156233
name, referred, 2.5852300899068927
